SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,-0.5495457960990502,0.8479486342862773,-0.2813054940201247,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
0,-0.016792854437855522,0.3440030151672202,0.011979073808175734,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,-1.0413177422478452,-1.5332778507564204,-0.964194805932056,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
0,-0.877393760198247,0.3573525679915663,-0.6314644123720718,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,-0.9593557512230462,0.1437597228020319,-0.7255122619773108,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
0,1.2126370109341322,1.2000430900284005,1.9152842882094825,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
0,-1.2872037153222429,-1.3931075461007885,-1.0033979560020794,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,1.540484975033329,-1.37308321686427,-0.23508681118574157,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,-1.0003367467354458,-0.7256299048834941,-0.8613003253881119,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,1.4175419884961302,-0.36686067272919826,0.6797783718495972,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0,-1.0822987377602449,0.5025289549563277,-0.7960426338252931,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
1,1.130675019909333,1.1783500666888382,1.6464217165137176,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0
1,0.02418814107454407,0.6226749303754404,0.18476414491027082,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
0,-0.016792854437855522,1.1232831612884113,0.3743158980907099,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
0,-1.0822987377602449,0.831261693255845,-0.7837323593519825,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
1,0.3110551096613412,-0.8641315154360828,-0.29127725757198203,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
0,1.2536180064465319,0.6493740360241326,1.3590937331079869,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
0,0.2700741141489416,-1.5132535215199017,-0.6365826626907244,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0
0,-1.1642607287850442,-1.523265686138161,-0.9833882446270027,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,-1.2872037153222429,0.49251679033806833,-0.978468547122436,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
0,1.4585229840085299,0.390726450052431,1.2025458699133411,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0
0,-1.1642607287850442,0.8145747522254126,-0.852409571601832,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1,-1.1232797332726445,-0.660550834864808,-0.9189909485918885,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
0,1.2945990019589315,-0.17162346267313985,0.682977278298755,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,1.5814659705457286,0.27725525104549076,1.3502471021692815,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
0,1.2536180064465319,0.3106291331063555,1.0487998075396818,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
0,1.0077320333721342,-0.5103683655909167,0.21392934715707485,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
0,0.7208650647853372,1.4470098172787993,1.4618558451092072,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1
0,-1.2872037153222429,0.16211535793550738,-0.9828367090323203,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1,-0.1397358409750543,-0.4536327660874466,-0.3774933017327312,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,-0.8364127646858474,1.1666692079675358,-0.500022449447368,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
0,1.4585229840085299,0.1904831576872427,1.1532827105963113,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
0,-0.34464081853705225,-0.3868850019657172,-0.4333748881859496,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,-0.9183747557106465,-0.16661738036400994,-0.7651125176755054,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,-1.1642607287850442,-1.5199282979320745,-0.983939780221685,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
0,0.5979220782481384,1.1399701023188438,1.0817154518303258,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
1,0.02418814107454407,1.5104201931944423,0.5991438679070338,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1
0,-1.0822987377602449,-1.4848857217681666,-0.9639962531179704,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
1,0.10615013209934325,1.1883622313070976,0.5029781216182146,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
0,1.4585229840085299,0.8846599045532288,1.821015824366371,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
0,1.4175419884961302,0.9330520335414828,1.7960864154867273,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
0,0.8438080513225359,-0.07817659290271847,0.49503600905478845,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,-0.5905267916114498,0.5125411195745869,-0.39309072835034875,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,-1.0822987377602449,0.8062312817101964,-0.7632152352297981,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0,1.6224469660581282,0.8946720691714881,1.9128134087453055,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
1,-0.34464081853705225,-0.3468363434926796,-0.4439864330276385,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,-1.2872037153222429,0.7878756465767209,-0.9745636751120846,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
0,-0.5495457960990502,-1.514922215622945,-0.8617415538638578,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1,-1.2872037153222429,0.1804709930689829,-0.9825940333706602,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,-0.30365982302465266,-0.363523284523112,-0.44155967641103605,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,1.540484975033329,1.3635751121266375,2.3193172034500047,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0,1.130675019909333,-1.3697458286581834,-0.3492988021325681,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,-0.2216978319998535,0.17880229896593974,-0.15604072975586333,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.22909311863654203,0.12707278177159953,0.16409259082157518,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
0,-0.6315077871238494,-0.4569701542935331,-0.6164185213491367,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0,-0.05777384995025511,0.6527114242302189,0.13936173475601754,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,-0.5085648005866507,-0.6955934110287159,-0.6046597824705084,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,-0.1807168364874539,1.3669125003327243,0.37722800603063283,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
0,-0.5495457960990502,1.1933683136162274,-0.18619869607309575,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1
0,-0.9183747557106465,-1.5099161333138151,-0.9168951133320954,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0.3110551096613412,-0.33181809656529043,-0.06986880844268895,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,1.5814659705457286,1.3001647362109947,2.236035328652966,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0
0,0.3930171006861404,-0.16828607446705332,0.054734113107953605,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,-0.8364127646858474,-1.4982352745925125,-0.914688970953366,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,-0.9183747557106465,1.156657043349276,-0.5765314671417072,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1
0,-0.5905267916114498,0.6810792239819538,-0.30711735985125993,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
0,-0.38562181404945184,-1.5199282979320745,-0.8145080455352591,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
0,0.9257700423473351,-0.6722316935861107,0.07282448061353555,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.6389030737605379,0.15043449921420493,0.3203757169307735,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0,1.6224469660581282,-1.2996606763303673,-0.13656049255168184,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0
1,0.10615013209934325,1.1299579377005844,0.5546459761280597,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
1,-0.9593557512230462,-1.5132535215199017,-0.9329337684254589,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,1.6224469660581282,-1.3380406407003618,-0.22398991502073212,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0
0,1.6224469660581282,-1.3196850055668863,-0.18114663002580514,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,-0.2626788275122531,-0.12156263958184275,-0.3157433765520923,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,-1.2872037153222429,-1.5032413569016423,-1.0048540099720409,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1
0,1.2536180064465319,-1.4882231099742531,-0.44072134230711885,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
1,0.3110551096613412,1.0999214438458065,0.8027046251924055,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0
0,-0.38562181404945184,0.39906992056764723,-0.2374473835309821,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0
0,-1.1642607287850442,-0.8891619269817314,-0.9448689986943856,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,-1.1232797332726445,0.12874147587464266,-0.8732134942332512,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,0.5159600872233392,-0.36852936683224163,0.00981705427702098,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1
0,1.540484975033329,0.654380118333262,1.5972468028918372,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
1,0.22909311863654203,1.248435219016654,0.7552284412021464,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
0,-0.1807168364874539,-1.1711712303960382,-0.6559746541997568,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,-1.1642607287850442,0.14542841690507502,-0.8880387710183134,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,-1.2872037153222429,-1.5249343802412043,-1.0051408084812756,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,1.1716560154217326,1.0448545384453793,1.489653239081199,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
0,-0.34464081853705225,0.3206412977246148,-0.21017946372988544,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
0,-0.7544507736610482,-1.523265686138161,-0.8838029776511529,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,0.3520361051737408,0.3156352154154854,0.34993802480574887,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
0,-0.877393760198247,-0.3818789196565875,-0.7454778505048129,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0.2700741141489416,-0.17829823908531264,0.019391712200706956,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0,0.7618460602977367,0.9881189389419093,1.1207421105100512,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1
0,0.14713112761174285,-1.4798796394590368,-0.6960381997974846,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,-0.7134697781486485,-1.5249343802412043,-0.9079602366982409,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,-0.4266028095618514,0.3606899561976526,-0.22676965441793137,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
0,-0.5905267916114498,-0.15326782753966411,-0.5035302158295479,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,-0.016792854437855522,1.0348423738271202,0.3908619659311812,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1
1,-0.34464081853705225,1.303502124417081,0.06016122335962827,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
0,-1.2872037153222429,-0.6839125523074131,-0.9940218508924791,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-1.2462227198098432,-0.6405265056282891,-0.976460957557792,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,-1.2872037153222429,-0.5587604945791704,-0.9923672441084319,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1.2945990019589315,0.5292280606050194,1.2521178891633933,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.3110551096613412,0.51921589598676,0.40200298494376524,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0
1,-1.2872037153222429,-1.5065787451077288,-1.0048981328196154,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1
0,-0.6315077871238494,0.1721275225537667,-0.4835425658782585,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1,0.9257700423473351,1.615547921686166,1.7627736655679118,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
0,-1.2052417242974438,-0.6822438582043701,-0.94842088792414,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.9593557512230462,0.831261693255845,-0.6533493447690687,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
0,-0.7134697781486485,1.2200674192649192,-0.2771579463481132,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0,-1.2872037153222429,0.17546491075985346,-0.982660217642022,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1,-1.2462227198098432,0.3423343210641771,-0.94385417320017,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,-0.9593557512230462,-1.4932291922833827,-0.9486415021620129,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0
1,-0.7544507736610482,0.30395435669418247,-0.5300480472218766,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,0.7618460602977367,0.6226749303754404,0.8866704041268506,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0,0.14713112761174285,0.34567170927026336,0.16881373551205645,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0
0,-0.5085648005866507,0.8512860224923641,-0.22776241848835965,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-1.2872037153222429,-0.7022681874408889,-0.9942645265541392,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1,-0.6315077871238494,0.6727357534667375,-0.3680289509279816,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,-1.2052417242974438,0.36402734440373885,-0.9000843084061766,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1.2945990019589315,0.5041976490593708,1.2002073589918878,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0.43399809619854,-0.5387361653426518,-0.09766620241468071,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
1,-1.2052417242974438,-1.1494782070564762,-0.9771889845427729,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1.3765609929837306,0.6276810126845703,1.5075450537726953,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
0,1.4995039795209293,-0.8708062918482556,0.21264978457741168,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,-1.1232797332726445,0.9580824450871314,-0.7989326803414288,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1
0,-0.34464081853705225,-0.15827390984879378,-0.37804483732741356,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,-0.38562181404945184,0.6810792239819538,-0.18935347967467886,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,1.4585229840085299,1.2868151833866486,2.092261029831164,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0
0,0.9667510378597347,0.11872931125638334,0.6664532718820712,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
0,0.7208650647853372,-1.4898918040772964,-0.5426671816282093,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,1.4585229840085299,0.9981311035601687,1.9351616310418351,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0,-0.877393760198247,-0.6855812464104565,-0.8053746160873189,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,-1.1642607287850442,-1.3597336640399238,-0.9755343777587258,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,-0.5905267916114498,-1.3363719465973187,-0.8033670265226751,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.5814659705457286,0.8095686699162832,1.8256707847854898,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
0,-0.9593557512230462,-1.5215969920351178,-0.9266462626460799,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,1.2536180064465319,1.1516509610401466,1.7794079791035322,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
1,0.4749790917109396,1.3001647362109947,0.9698640332287399,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
0,-0.7954317691734478,0.021945053279875455,-0.6156463715165814,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,-1.2462227198098432,-1.3463841112155779,-0.9863885982620749,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,0.43399809619854,0.3339908505489609,0.39756863876251886,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1,1.3765609929837306,0.5092037313685007,1.2913872235047785,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,-1.2462227198098432,-1.4932291922833827,-0.9950146149629073,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
0,-1.2872037153222429,-1.5015726627985988,-1.0048319485482535,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1
0,-0.5495457960990502,0.26724308642723144,-0.37789040736090257,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,-1.0822987377602449,-1.5199282979320745,-0.9692248105555593,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,-1.0413177422478452,1.0348423738271202,-0.7314909078236678,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0,1.3765609929837306,0.80789997581324,1.6234337129273562,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0.3520361051737408,1.5337819106370478,0.9749381606998178,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
0,1.6224469660581282,-1.5182596038290312,-0.38636199409522376,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,1.540484975033329,-0.16161129805488028,0.8123675288112405,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0
1,-1.2052417242974438,0.3940638382585173,-0.9088426936497327,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,0.8438080513225359,1.296827348004908,1.4423094236336635,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
0,-1.0003367467354458,-0.6588821407617647,-0.8320689388699459,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,-0.09875484546265471,0.562601942665884,0.12030066460379449,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.2052417242974438,-1.1611590657777788,-0.9774978444757949,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0.3930171006861404,1.1282892435975411,0.8107349834509808,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0,-0.672488782636249,-1.5049100510046853,-0.8731693713856766,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,1.5814659705457286,1.4620280642061885,2.3668595717116254,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
0,1.6224469660581282,0.6710670593636944,1.6906328097834569,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
